  id  |        name        |  country   | byear | position 
------+--------------------+------------+-------+----------
 KN01 | Keylor Navas       | Costa Rica |  1986 | GK
 KC13 | Kiko Casilla       | Spain      |  1986 | GK
 TC25 | Thibaut Courtois   | Belgium    |  1992 | GK
 DC02 | Daniel Carvajal    | Spain      |  1992 | DF
 JV03 | Jesús Vallejo      | Spain      |  1997 | DF
 SR04 | Sergio Ramos       | Spain      |  1986 | DF
 RV05 | Raphael Varane     | France     |  1993 | DF
 NF06 | Nacho              | Spain      |  1990 | DF
 MV12 | Marcelo            | Brazil     |  1988 | DF
 AO19 | Alvaro Odriozola   | Spain      |  1995 | DF
 SR23 | Sergio Reguilón    | Spain      |  1996 | DF
 JS31 | Javier Sánchez     | Spain      |  1997 | DF
 TK08 | Toni Kroos         | Germany    |  1990 | MF
 LM10 | Luka Modric        | Croatia    |  1985 | MF
 CM14 | Casemiro           | Brazil     |  1992 | MF
 FV15 | Federico Valverde  | Uruguay    |  1998 | MF
 LV17 | Lucas Vázquez      | Spain      |  1991 | MF
 ML18 | Marcos Llorente    | Spain      |  1995 | MF
 MA20 | Marco Asensio      | Spain      |  1996 | MF
 IA22 | Isco               | Spain      |  1992 | MF
 DC24 | Dani Ceballos      | Spain      |  1996 | MF
 MD07 | Mariano Díaz       | Dominican  |  1993 | FW
 KB09 | Karim Benzema      | France     |  1987 | FW
 GB11 | Gareth Bale        | Wales      |  1989 | FW
 VJ28 | Vinicius Jr        | Brazil     |  2000 | FW
 MR35 | Mohamet Ramos      | Spain      |  2000 | GK
 TH15 | Theo Hernández     | France     |  1997 | DF
 AH19 | Achraf Hakimi      | Morocco    |  1998 | DF
 MK23 | Mateo Kovacic      | Croatia    |  1994 | MF
 CR07 | Cristiano Ronaldo  | Portugal   |  1985 | FW
 BM21 | Borja Mayoral      | Spain      |  1997 | FW
 RY25 | Ruben Yanez        | Spain      |  1993 | GK
 PP03 | Pepe               | Portugal   |  1983 | DF
 FC15 | Fábio Coentrão     | Portugal   |  1988 | DF
 DP23 | Danilo             | Brazil     |  1991 | DF
 AT27 | Álvaro Tejero      | Spain      |  1996 | DF
 JR10 | James Rodriguez    | Colombia   |  1991 | MF
 AM21 | Alvaro Morata      | Spain      |  1992 | FW
 DC21 | Denis Cheryshev    | Russia     |  1990 | MF
 JS20 | Jese               | Spain      |  1993 | FW
 IC01 | Iker Casillas      | Spain      |  1981 | GK
 FP25 | Fernando Pacheco   | Spain      |  1992 | GK
 AA17 | Álvaro Arbeloa     | Spain      |  1983 | DF
 SK06 | Sami Khedira       | Germany    |  1987 | MF
 LS16 | Lucas Silva        | Brazil     |  1993 | MF
 AI24 | Asier Illarramendi | Spain      |  1990 | MF
 AM26 | Álvaro Medrán      | Spain      |  1994 | MF
 LT35 | Lucas Torro        | Spain      |  1994 | MF
 JH14 | Javier Hernández   | Mexico     |  1988 | FW
(49 rows)

  id  |       player       | position |   date   |      competition      |  mid   |         match         | compid | year | rank |         enemy          | teamgoal | teamlost | playtime | goal | yellow | red 
 l14y06 | IC01   |   12
 l14y06 | PP03   |   13
 l14y06 | KB09   |   14
 l14y06 | MV12   |   15
 l14y06 | DC02   |   16
 l14y06 | JS20   |   17
 l14y06 | AM26   |   18
 w14f04 | IC01   |    1
 w14f04 | PP03   |    2
 w14f04 | SR04   |    3
 w14f04 | CR07   |    4
 w14f04 | TK08   |    5
 w14f04 | KB09   |    6
 w14f04 | GB11   |    7
 w14f04 | MV12   |    8
 w14f04 | DC02   |    9
 w14f04 | IA22   |   10
 w14f04 | AI24   |   11
 w14f04 | RV05   |   12
 w14f04 | FC15   |   13
 w14f04 | SK06   |   14
 w14f04 | KN01   |   15
 w14f04 | JH14   |   16
 w14f04 | AA17   |   17
 w14f04 | NF06   |   18
 w14f04 | JS20   |   19
 w14f04 | FP25   |   20
 w14f04 | AM26   |   21
 w14f02 | IC01   |    1
 w14f02 | PP03   |    2
 w14f02 | SR04   |    3
 w14f02 | CR07   |    4
 w14f02 | TK08   |    5
 w14f02 | KB09   |    6
 w14f02 | JR10   |    7
 w14f02 | GB11   |    8
 w14f02 | MV12   |    9
 w14f02 | DC02   |   10
 w14f02 | IA22   |   11
 w14f02 | RV05   |   12
 w14f02 | FC15   |   13
 w14f02 | SK06   |   14
 w14f02 | KN01   |   15
 w14f02 | JH14   |   16
 w14f02 | AA17   |   17
 w14f02 | NF06   |   18
 w14f02 | JS20   |   19
 w14f02 | AI24   |   20
 w14f02 | FP25   |   21
 w14f02 | AM26   |   22
 l14161 | IC01   |    1
 l14161 | RV05   |    2
 l14161 | PP03   |    3
 l14161 | CR07   |    4
 l14161 | TK08   |    5
 l14161 | KB09   |    6
 l14161 | GB11   |    7
 l14161 | MV12   |    8
 l14161 | DC02   |    9
 l14161 | LS16   |   10
 l14161 | IA22   |   11
 l14161 | KN01   |   12
 l14161 | JH14   |   13
 l14161 | AA17   |   14
 l14161 | NF06   |   15
 l14161 | JS20   |   16
 l14161 | AI24   |   17
 l14161 | AM26   |   18
 l14162 | IC01   |    1
 l14162 | RV05   |    2
 l14162 | PP03   |    3
 l14162 | FC15   |    4
 l14162 | SK06   |    5
 l14162 | CR07   |    6
 l14162 | TK08   |    7
 l14162 | KB09   |    8
 l14162 | GB11   |    9
 l14162 | AA17   |   10
 l14162 | IA22   |   11
 l14162 | KN01   |   12
 l14162 | MV12   |   13
 l14162 | JH14   |   14
 l14162 | NF06   |   15
 l14162 | LM10   |   16
 l14162 | JS20   |   17
 l14162 | AI24   |   18
 l14081 | IC01   |    1
 l14081 | RV05   |    2
 l14081 | SR04   |    3
 l14081 | CR07   |    4
 l14081 | TK08   |    5
 l14081 | KB09   |    6
 l14081 | JR10   |    7
 l14081 | GB11   |    8
 l14081 | MV12   |    9
 l14081 | DC02   |   10
 l14081 | LM10   |   11
 l14081 | KN01   |   12
 l14081 | PP03   |   13
 l14081 | SK06   |   14
 l14081 | AA17   |   15
 l14081 | JS20   |   16
 l14081 | IA22   |   17
 l14081 | AI24   |   18
 l14082 | IC01   |    1
 l14082 | RV05   |    2
 l14082 | PP03   |    3
 l14082 | SR04   |    4
 l14082 | FC15   |    5
 l14082 | CR07   |    6
 l14082 | TK08   |    7
 l14082 | JR10   |    8
 l14082 | JH14   |    9
 l14082 | DC02   |   10
 l14082 | IA22   |   11
 l14082 | KN01   |   12
 l14082 | SK06   |   13
 l14082 | LS16   |   14
 l14082 | AA17   |   15
 l14082 | NF06   |   16
 l14082 | JS20   |   17
 l14082 | AI24   |   18
 l14041 | IC01   |    1
 l14041 | RV05   |    2
 l14041 | PP03   |    3
 l14041 | SR04   |    4
 l14041 | CR07   |    5
 l14041 | TK08   |    6
 l14041 | JR10   |    7
 l14041 | GB11   |    8
 l14041 | MV12   |    9
 l14041 | DC02   |   10
 l14041 | IA22   |   11
 l14041 | KN01   |   12
 l14041 | FC15   |   13
 l14041 | JH14   |   14
 l14041 | LS16   |   15
 l14041 | AA17   |   16
 l14041 | JS20   |   17
 l14041 | AI24   |   18
 l14042 | IC01   |    1
 l14042 | RV05   |    2
 l14042 | SR04   |    3
 l14042 | CR07   |    4
 l14042 | TK08   |    5
 l14042 | KB09   |    6
 l14042 | JR10   |    7
 l14042 | GB11   |    8
 l14042 | MV12   |    9
 l14042 | DC02   |   10
 l14042 | IA22   |   11
 l14042 | KN01   |   12
 l14042 | PP03   |   13
 l14042 | FC15   |   14
 l14042 | JH14   |   15
 l14042 | AA17   |   16
 l14042 | JS20   |   17
 l14042 | AI24   |   18
(1242 rows)

 match  | player | playtime | goal | yellow | red 
--------+--------+----------+------+--------+-----
 l18y01 | KN01   |       90 |    0 |      0 |   0
 l18y01 | DC02   |       90 |    0 |      0 |   0
 l18y01 | SR04   |       90 |    0 |      1 |   0
 l18y01 | RV05   |       90 |    0 |      0 |   0
 l18y01 | TK08   |       90 |    0 |      0 |   0
 l18y01 | KB09   |       62 |    0 |      0 |   0
 l18y01 | LM10   |       85 |    0 |      0 |   0
 l18y01 | GB11   |       73 |    1 |      0 |   0
 l18y01 | MV12   |       90 |    0 |      0 |   0
 l18y01 | CM14   |       90 |    0 |      0 |   0
 l18y01 | IA22   |       90 |    1 |      0 |   0
 l18y01 | TC25   |        0 |    0 |      0 |   0
 l18y01 | NF06   |        0 |    0 |      0 |   0
 l18y01 | MD07   |       17 |    1 |      0 |   0
 l18y01 | LV17   |        0 |    0 |      0 |   0
 l18y01 | ML18   |        0 |    0 |      0 |   0
 l18y01 | MA20   |       28 |    0 |      0 |   0
 l18y01 | DC24   |        5 |    0 |      0 |   0
 l18y02 | KN01   |       90 |    0 |      0 |   0
 l18y02 | DC02   |       43 |    0 |      0 |   0
 l18y02 | RV05   |       90 |    0 |      0 |   0
 l18y02 | NF06   |       90 |    0 |      0 |   0
 l18y02 | TK08   |       90 |    0 |      0 |   0
 l18y02 | KB09   |       90 |    0 |      0 |   0
 l18y02 | CM14   |       58 |    0 |      0 |   0
 l18y02 | LV17   |       58 |    0 |      0 |   0
 l18y02 | MA20   |       90 |    0 |      0 |   0
 l18y02 | SR23   |       90 |    0 |      0 |   0
 l18y02 | DC24   |       90 |    0 |      0 |   0
 l18y02 | TC25   |        0 |    0 |      0 |   0
 l18y02 | JV03   |        0 |    0 |      0 |   0
 l18y02 | MD07   |       32 |    0 |      0 |   0
 l18y02 | LM10   |       32 |    0 |      0 |   0
 l18y02 | ML18   |        0 |    0 |      0 |   0
 l18y02 | AO19   |       47 |    0 |      0 |   0
 l18y02 | VJ28   |        0 |    0 |      0 |   0
 l18y03 | KN01   |       90 |    0 |      0 |   0
 l18y03 | SR04   |       90 |    0 |      1 |   0
 l18y03 | NF06   |       90 |    0 |      0 |   0
 l18y03 | TK08   |       90 |    0 |      1 |   0
 l18y03 | KB09   |       90 |    1 |      0 |   0
 l18y03 | LM10   |       90 |    0 |      0 |   0
 l18y03 | GB11   |       90 |    0 |      0 |   0
 l18y03 | MV12   |       90 |    1 |      0 |   0
 l18y03 | CM14   |       90 |    0 |      0 |   0
 l18y03 | LV17   |       90 |    0 |      0 |   0
 l18y03 | IA22   |       90 |    0 |      1 |   0
 l18y03 | TC25   |        0 |    0 |      0 |   0
 l18y03 | RV05   |        0 |    0 |      0 |   0
 l18y03 | MD07   |        0 |    0 |      0 |   0
 l18y03 | FV15   |        0 |    0 |      0 |   0
 l18y03 | AO19   |        0 |    0 |      0 |   0
 l18y03 | MA20   |        0 |    0 |      0 |   0
 l18y03 | VJ28   |        0 |    0 |      0 |   0
 l18y04 | TC25   |       90 |    0 |      0 |   0
 l18y04 | SR04   |       59 |    0 |      0 |   0
 l18y04 | NF06   |       90 |    0 |      1 |   0
 l18y04 | TK08   |       73 |    1 |      0 |   0
 l18y04 | KB09   |       62 |    2 |      0 |   0
 l18y04 | GB11   |       90 |    1 |      0 |   0
 l18y04 | CM14   |       90 |    1 |      0 |   0
 l18y04 | LV17   |       90 |    0 |      0 |   0
 l18y04 | AO19   |       90 |    0 |      0 |   0
 l18y04 | SR23   |       90 |    0 |      0 |   0
 l18y04 | DC24   |       90 |    0 |      0 |   0
 l18y04 | KN01   |        0 |    0 |      0 |   0
 l18y04 | LM10   |        0 |    0 |      0 |   0
 l18y04 | FV15   |        0 |    0 |      0 |   0
 l18y04 | MA20   |        0 |    0 |      0 |   0
 l18y04 | IA22   |       17 |    0 |      0 |   0
 l18y04 | VJ28   |       28 |    0 |      0 |   0
 l18y04 | JS31   |       31 |    0 |      0 |   0
 l18y05 | TC25   |       90 |    0 |      0 |   0
 l18y05 | DC02   |       90 |    0 |      0 |   0
 l18y05 | SR04   |       90 |    0 |      0 |   0
 l18y05 | RV05   |       90 |    0 |      1 |   0
 l18y05 | TK08   |       90 |    0 |      0 |   0
 l18y05 | KB09   |       77 |    0 |      0 |   0
 l18y05 | LM10   |       80 |    0 |      1 |   0
 l18y05 | GB11   |       84 |    1 |      0 |   0
 l18y05 | MV12   |       90 |    0 |      0 |   0
 l18y05 | LV17   |       90 |    1 |      0 |   0
 l18y05 | ML18   |       90 |    0 |      0 |   0
 l18y05 | KC13   |        0 |    0 |      0 |   0
 l18y05 | MD07   |       13 |    0 |      0 |   0
 l18y05 | FV15   |       10 |    0 |      0 |   0
 l18y05 | MA20   |        6 |    0 |      0 |   0
 l18y05 | DC24   |        0 |    0 |      0 |   0
 l18y05 | VJ28   |        0 |    0 |      0 |   0
 l18y05 | JS31   |        0 |    0 |      0 |   0
 l18y06 | TC25   |       90 |    0 |      0 |   0
 l18y06 | JV03   |       90 |    0 |      0 |   0
 l18y06 | KB09   |       46 |    0 |      0 |   0
 l18y06 | MV12   |       74 |    0 |      0 |   0
 l18y06 | FV15   |       90 |    0 |      1 |   0
 l18y06 | ML18   |       58 |    0 |      0 |   0
 l18y06 | AO19   |       90 |    0 |      0 |   0
 l18y06 | MA20   |       90 |    0 |      0 |   0
 l18y06 | IA22   |       90 |    0 |      0 |   0
 l18y06 | VJ28   |       90 |    0 |      0 |   0
 l18y06 | JS31   |       90 |    0 |      0 |   0
 l18y06 | KN01   |        0 |    0 |      0 |   0
 l18y06 | DC02   |       16 |    0 |      0 |   0
 l18y06 | RV05   |        0 |    0 |      0 |   0
 l18y06 | TK08   |       32 |    0 |      0 |   0
 l18y06 | LM10   |        0 |    0 |      0 |   0
 l18y06 | GB11   |       44 |    0 |      0 |   0
 l18y06 | LV17   |        0 |    0 |      0 |   0
 w18f04 | TC25   |       90 |    0 |      0 |   0
 w18f04 | DC02   |       90 |    0 |      1 |   0
 w18f04 | SR04   |       90 |    0 |      0 |   0
 w18f04 | RV05   |       90 |    0 |      0 |   0
 w18f04 | TK08   |       90 |    0 |      0 |   0
 w18f04 | KB09   |       90 |    0 |      0 |   0
 w18f04 | LM10   |       90 |    0 |      0 |   0
 w18f04 | GB11   |       60 |    3 |      0 |   0
 w18f04 | MV12   |       90 |    0 |      0 |   0
 w18f04 | LV17   |       68 |    0 |      0 |   0
 w18f04 | ML18   |       90 |    0 |      0 |   0
 w18f04 | KN01   |        0 |    0 |      0 |   0
 w18f04 | JV03   |        0 |    0 |      0 |   0
 w18f04 | NF06   |        0 |    0 |      0 |   0
 w18f04 | KC13   |        0 |    0 |      0 |   0
 w18f04 | CM14   |       16 |    0 |      0 |   0
 w18f04 | FV15   |        0 |    0 |      0 |   0
 w18f04 | AO19   |        0 |    0 |      0 |   0
 w18f04 | MA20   |       14 |    0 |      0 |   0
 w18f04 | IA22   |       22 |    0 |      0 |   0
 w18f04 | SR23   |        0 |    0 |      0 |   0
 w18f04 | DC24   |        0 |    0 |      0 |   0
 w18f04 | VJ28   |        0 |    0 |      0 |   0
 w18f02 | TC25   |       90 |    0 |      0 |   0
 w18f02 | DC02   |       90 |    0 |      0 |   0
 w18f02 | SR04   |       90 |    1 |      1 |   0
 w18f02 | RV05   |       90 |    0 |      0 |   0
 w18f02 | TK08   |       70 |    0 |      0 |   0
 w18f02 | KB09   |       90 |    0 |      0 |   0
 w18f02 | LM10   |       90 |    1 |      0 |   0
 w18f02 | GB11   |       90 |    0 |      0 |   0
 w18f02 | MV12   |       90 |    0 |      0 |   0
 w18f02 | LV17   |       84 |    0 |      0 |   0
 w18f02 | ML18   |       82 |    1 |      0 |   0
 w18f02 | KN01   |        0 |    0 |      0 |   0
 w18f02 | JV03   |        0 |    0 |      0 |   0
 w18f02 | NF06   |        0 |    0 |      0 |   0
 w18f02 | KC13   |        0 |    0 |      0 |   0
 w18f02 | CM14   |       18 |    0 |      0 |   0
 w18f02 | FV15   |        0 |    0 |      0 |   0
 w18f02 | AO19   |        0 |    0 |      0 |   0
 w18f02 | MA20   |        0 |    0 |      0 |   0
 w18f02 | IA22   |        0 |    0 |      0 |   0
 w18f02 | SR23   |        0 |    0 |      0 |   0
 w18f02 | DC24   |       20 |    0 |      0 |   0
 w18f02 | VJ28   |       16 |    0 |      0 |   0
 l18161 | TC25   |       90 |    0 |      0 |   0
 l18161 | DC02   |       90 |    0 |      0 |   0
 l18161 | SR04   |       90 |    0 |      1 |   0
 l18161 | NF06   |       90 |    0 |      0 |   0
 l18161 | TK08   |       90 |    0 |      0 |   0
 l18161 | KB09   |       73 |    1 |      0 |   0
 l18161 | LM10   |       90 |    0 |      0 |   0
 l18161 | GB11   |       61 |    0 |      0 |   0
 l18161 | CM14   |       90 |    0 |      0 |   0
 l18161 | SR23   |       90 |    0 |      1 |   0
 l18161 | VJ28   |       81 |    0 |      0 |   0
 l18161 | KN01   |        0 |    0 |      0 |   0
 l18161 | JV03   |        0 |    0 |      0 |   0
 l18161 | MD07   |        9 |    0 |      0 |   0
 l18161 | MV12   |        0 |    0 |      0 |   0
 l18161 | LV17   |       29 |    0 |      1 |   0
 l18161 | MA20   |       17 |    1 |      0 |   0
 l18161 | DC24   |        0 |    0 |      0 |   0
 l18162 | TC25   |       90 |    0 |      0 |   0
 l18162 | DC02   |       90 |    0 |      1 |   0
 l18162 | RV05   |       90 |    0 |      0 |   0
 l18162 | NF06   |       90 |    0 |      2 |   1
 l18162 | TK08   |       90 |    0 |      0 |   0
 l18162 | KB09   |       90 |    0 |      0 |   0
 l18162 | LM10   |       90 |    0 |      0 |   0
 l18162 | CM14   |       87 |    0 |      0 |   0
 l18162 | LV17   |       29 |    0 |      0 |   0
 l18162 | SR23   |       90 |    0 |      0 |   0
 l18162 | VJ28   |       35 |    0 |      0 |   0
 l18162 | KN01   |        0 |    0 |      0 |   0
 l18162 | JV03   |        0 |    0 |      0 |   0
 l18162 | GB11   |       61 |    0 |      0 |   0
 l18162 | MV12   |        0 |    0 |      0 |   0
 l18162 | FV15   |       13 |    0 |      0 |   0
 l18162 | MA20   |       55 |    1 |      0 |   0
 l18162 | DC24   |        0 |    0 |      0 |   0
 l17y01 | KN01   |       90 |    0 |      0 |   0
 l17y01 | DC02   |       90 |    0 |      1 |   0
 l17y01 | SR04   |       90 |    1 |      0 |   0
 l17y01 | NF06   |       90 |    0 |      0 |   0
 l17y01 | CR07   |       90 |    2 |      0 |   0
 l17y01 | LM10   |       90 |    0 |      0 |   0
 l17y01 | GB11   |       82 |    0 |      0 |   0
 l17y01 | MV12   |       90 |    0 |      0 |   0
 l17y01 | CM14   |       90 |    0 |      0 |   0
 l17y01 | IA22   |       73 |    0 |      0 |   0
 l17y01 | MK23   |       25 |    0 |      0 |   0
 l17y01 | KC13   |        0 |    0 |      0 |   0
 l17y01 | RV05   |        0 |    0 |      0 |   0
 l17y01 | TK08   |       55 |    0 |      0 |   0
 l17y01 | TH15   |        0 |    0 |      0 |   0
 l17y01 | LV17   |        0 |    0 |      0 |   0
 l17y01 | BM21   |        8 |    0 |      0 |   0
 l17y01 | DC24   |       17 |    0 |      0 |   0
 l17y02 | KN01   |       90 |    0 |      0 |   0
 l17y02 | DC02   |       90 |    0 |      1 |   0
 l17y02 | SR04   |       90 |    0 |      0 |   0
 l17y02 | RV05   |       90 |    0 |      0 |   0
 l17y02 | NF06   |       90 |    0 |      0 |   0
 l17y02 | CR07   |       90 |    2 |      0 |   0
 l17y02 | TK08   |       90 |    0 |      0 |   0
 l17y02 | LM10   |       90 |    0 |      1 |   0
 l17y02 | GB11   |       86 |    1 |      1 |   0
 l17y02 | CM14   |       90 |    0 |      0 |   0
 l17y02 | IA22   |       76 |    0 |      0 |   0
 l17y02 | KC13   |        0 |    0 |      0 |   0
 l17y02 | LV17   |        0 |    0 |      0 |   0
 l17y02 | ML18   |        4 |    0 |      0 |   0
 l17y02 | AH19   |        0 |    0 |      0 |   0
 l17y02 | MA20   |       14 |    0 |      0 |   0
 l17y02 | BM21   |        0 |    0 |      0 |   0
 l17y02 | DC24   |        0 |    0 |      0 |   0
 l17y03 | KN01   |       90 |    0 |      0 |   0
 l17y03 | SR04   |       90 |    0 |      0 |   0
 l17y03 | RV05   |       90 |    0 |      0 |   0
 l17y03 | CR07   |       90 |    1 |      1 |   0
 l17y03 | TK08   |       90 |    0 |      0 |   0
 l17y03 | KB09   |       76 |    0 |      0 |   0
 l17y03 | LM10   |       90 |    0 |      0 |   0
 l17y03 | MV12   |       90 |    0 |      0 |   0
 l17y03 | CM14   |       90 |    0 |      0 |   0
 l17y03 | AH19   |       90 |    0 |      0 |   0
 l17y03 | IA22   |       87 |    0 |      0 |   0
 l17y03 | KC13   |        0 |    0 |      0 |   0
 l17y03 | NF06   |        0 |    0 |      0 |   0
 l17y03 | TH15   |        0 |    0 |      0 |   0
 l17y03 | LV17   |        3 |    0 |      0 |   0
 l17y03 | ML18   |        0 |    0 |      0 |   0
 l17y03 | MA20   |       14 |    0 |      0 |   0
 l17y03 | DC24   |        0 |    0 |      0 |   0
 l17y04 | KC13   |       90 |    0 |      0 |   0
 l17y04 | SR04   |       90 |    0 |      1 |   0
 l17y04 | NF06   |       90 |    0 |      0 |   0
 l17y04 | CR07   |       90 |    1 |      0 |   0
 l17y04 | TK08   |       90 |    0 |      0 |   0
 l17y04 | KB09   |       73 |    0 |      0 |   0
 l17y04 | LM10   |       81 |    0 |      0 |   0
 l17y04 | MV12   |       90 |    0 |      0 |   0
 l17y04 | CM14   |       90 |    0 |      0 |   0
 l17y04 | AH19   |       90 |    0 |      0 |   0
 l17y04 | IA22   |       73 |    0 |      0 |   0
 l17y04 | MR35   |        0 |    0 |      0 |   0
 l17y04 | JV03   |        0 |    0 |      0 |   0
 l17y04 | TH15   |        9 |    0 |      0 |   0
 l17y04 | LV17   |        0 |    0 |      0 |   0
 l17y04 | MA20   |       17 |    0 |      0 |   0
 l17y04 | BM21   |       17 |    0 |      0 |   0
 l17y04 | DC24   |        0 |    0 |      0 |   0
 l17y05 | KC13   |       90 |    0 |      0 |   0
 l17y05 | DC02   |       90 |    0 |      1 |   0
 l17y05 | RV05   |       90 |    0 |      0 |   0
 l17y05 | NF06   |       90 |    1 |      0 |   0
 l17y05 | CR07   |       90 |    2 |      0 |   0
 l17y05 | TK08   |       58 |    0 |      0 |   0
 l17y05 | KB09   |       64 |    2 |      0 |   0
 l17y05 | LM10   |       90 |    1 |      0 |   0
 l17y05 | MV12   |       58 |    0 |      0 |   0
 l17y05 | LV17   |       90 |    0 |      0 |   0
 l17y05 | MA20   |       90 |    0 |      0 |   0
 l17y05 | MR35   |        0 |    0 |      0 |   0
 l17y05 | JV03   |        0 |    0 |      0 |   0
 l17y05 | CM14   |        0 |    0 |      0 |   0
 l17y05 | TH15   |       32 |    0 |      0 |   0
 l17y05 | BM21   |       26 |    0 |      0 |   0
 l17y05 | IA22   |        0 |    0 |      0 |   0
 l17y05 | DC24   |       32 |    0 |      0 |   0
 l17y06 | KN01   |       90 |    0 |      0 |   0
 l17y06 | SR04   |       90 |    0 |      0 |   0
 l17y06 | RV05   |       38 |    0 |      0 |   0
 l17y06 | NF06   |       90 |    0 |      0 |   0
 l17y06 | CR07   |       90 |    1 |      0 |   0
 l17y06 | CM14   |       90 |    0 |      0 |   0
 l17y06 | TH15   |       90 |    0 |      0 |   0
 l17y06 | LV17   |       90 |    1 |      0 |   0
 l17y06 | BM21   |       90 |    1 |      0 |   0
 l17y06 | IA22   |       69 |    0 |      0 |   0
 l17y06 | MK23   |       58 |    0 |      0 |   0
 l17y06 | KC13   |        0 |    0 |      0 |   0
 l17y06 | KB09   |        0 |    0 |      0 |   0
 l17y06 | LM10   |        0 |    0 |      0 |   0
 l17y06 | MV12   |        0 |    0 |      0 |   0
 l17y06 | ML18   |       21 |    0 |      0 |   0
 l17y06 | MA20   |       52 |    0 |      0 |   0
 l17y06 | DC24   |       32 |    0 |      0 |   0
 w17f04 | KN01   |       90 |    0 |      0 |   0
 w17f04 | RV05   |       90 |    0 |      0 |   0
 w17f04 | NF06   |       90 |    0 |      0 |   0
 w17f04 | CR07   |       90 |    1 |      0 |   0
 w17f04 | KB09   |       81 |    0 |      0 |   0
 w17f04 | LM10   |       90 |    0 |      0 |   0
 w17f04 | MV12   |       90 |    0 |      0 |   0
 w17f04 | CM14   |       90 |    0 |      0 |   0
 w17f04 | AH19   |       90 |    0 |      0 |   0
 w17f04 | IA22   |       68 |    0 |      0 |   0
 w17f04 | MK23   |       68 |    0 |      0 |   0
 w17f04 | DC02   |        0 |    0 |      0 |   0
 w17f04 | TK08   |        0 |    0 |      0 |   0
 w17f04 | GB11   |        9 |    1 |      0 |   0
 w17f04 | KC13   |        0 |    0 |      0 |   0
 w17f04 | TH15   |        0 |    0 |      0 |   0
 w17f04 | LV17   |       22 |    0 |      0 |   0
 w17f04 | ML18   |        0 |    0 |      0 |   0
 w17f04 | MA20   |       22 |    0 |      0 |   0
 w17f04 | BM21   |        0 |    0 |      0 |   0
 w17f04 | DC24   |        0 |    0 |      0 |   0
 w17f04 | MR35   |        0 |    0 |      0 |   0
 w17f02 | KN01   |       90 |    0 |      0 |   0
 w17f02 | DC02   |       90 |    0 |      0 |   0
 w17f02 | SR04   |       90 |    0 |      0 |   0
 w17f02 | RV05   |       90 |    0 |      0 |   0
 w17f02 | CR07   |       90 |    1 |      0 |   0
 w17f02 | TK08   |       90 |    0 |      0 |   0
 w17f02 | KB09   |       79 |    0 |      0 |   0
 w17f02 | LM10   |       90 |    0 |      0 |   0
 w17f02 | MV12   |       90 |    0 |      0 |   0
 w17f02 | CM14   |       90 |    0 |      1 |   0
 w17f02 | IA22   |       73 |    0 |      0 |   0
 w17f02 | NF06   |        0 |    0 |      0 |   0
 w17f02 | GB11   |       11 |    0 |      0 |   0
 w17f02 | KC13   |        0 |    0 |      0 |   0
 w17f02 | TH15   |        0 |    0 |      0 |   0
 w17f02 | LV17   |       17 |    0 |      0 |   0
 w17f02 | ML18   |        0 |    0 |      0 |   0
 w17f02 | AH19   |        0 |    0 |      0 |   0
 w17f02 | MA20   |        0 |    0 |      0 |   0
 w17f02 | BM21   |        0 |    0 |      0 |   0
 w17f02 | MK23   |        0 |    0 |      0 |   0
 w17f02 | DC24   |        0 |    0 |      0 |   0
 w17f02 | MR35   |        0 |    0 |      0 |   0
 l17161 | KN01   |       90 |    0 |      0 |   0
 l17161 | SR04   |       90 |    0 |      0 |   0
 l17161 | RV05   |       90 |    0 |      0 |   0
 l17161 | NF06   |       90 |    0 |      1 |   0
 l17161 | CR07   |       90 |    2 |      0 |   0
 l17161 | TK08   |       90 |    0 |      0 |   0
 l17161 | KB09   |       68 |    0 |      0 |   0
 l17161 | LM10   |       90 |    0 |      0 |   0
 l17161 | MV12   |       90 |    1 |      0 |   0
 l17161 | CM14   |       79 |    0 |      0 |   0
 l17161 | IA22   |       79 |    0 |      1 |   0
 l17161 | KC13   |        0 |    0 |      0 |   0
 l17161 | GB11   |       22 |    0 |      0 |   0
 l17161 | TH15   |        0 |    0 |      0 |   0
 l17161 | LV17   |       11 |    0 |      0 |   0
 l17161 | AH19   |        0 |    0 |      0 |   0
 l17161 | MA20   |       11 |    0 |      0 |   0
 l17161 | MK23   |        0 |    0 |      0 |   0
 l17162 | KN01   |       90 |    0 |      0 |   0
 l17162 | DC02   |       90 |    0 |      0 |   0
 l17162 | SR04   |       90 |    0 |      1 |   0
 l17162 | RV05   |       90 |    0 |      0 |   0
 l17162 | CR07   |       90 |    1 |      0 |   0
 l17162 | KB09   |       76 |    0 |      0 |   0
 l17162 | MV12   |       90 |    0 |      0 |   0
 l17162 | CM14   |       90 |    1 |      0 |   0
 l17162 | LV17   |       90 |    0 |      0 |   0
 l17162 | MA20   |       82 |    0 |      0 |   0
 l17162 | MK23   |       71 |    0 |      1 |   0
 l17162 | KC13   |        0 |    0 |      0 |   0
 l17162 | NF06   |        0 |    0 |      0 |   0
 l17162 | TK08   |       19 |    0 |      0 |   0
 l17162 | LM10   |        0 |    0 |      0 |   0
 l17162 | GB11   |       14 |    0 |      0 |   0
 l17162 | TH15   |        0 |    0 |      0 |   0
 l17162 | IA22   |        8 |    0 |      0 |   0
